cik,date,value,component
1703141,2024-01-01,1,google_international
1709505,2024-01-01,1,google_international
1720446,2024-01-01,1,google_international
1737450,2024-01-01,1,google_international
1835724,2024-01-01,1,google_international
1836470,2024-01-01,1,google_international
1840706,2024-01-01,1,google_international
1842731,2024-01-01,1,google_international
1847806,2024-01-01,1,google_international
1935172,2024-01-01,1,google_international
2001699,2024-01-01,1,google_international
938323,2025-01-01,1,google_international
1016838,2025-01-01,1,google_international
1329099,2025-01-01,1,google_international
1557860,2025-01-01,1,google_international
1576789,2025-01-01,1,google_international
1825155,2025-01-01,1,google_international
1836470,2025-01-01,1,google_international
1840706,2025-01-01,1,google_international
1842731,2025-01-01,1,google_international
1861974,2025-01-01,1,google_international
