filing_date,component,url,ownerOrg,name
2024-04-23,international,https://www.sec.gov/Archives/edgar/data/1847075/000121390024035379/ea0203793-20f_saitech.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Crypto Assets,SAIHEAT Ltd
2024-05-15,international,https://www.sec.gov/Archives/edgar/data/1809158/000121390024043745/ea020574701ex99-1_kuke.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Trade & Services,Kuke Music Holding Ltd
2024-04-29,international,https://www.sec.gov/Archives/edgar/data/1709048/000170904824000013/gfs-20231231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,GLOBALFOUNDRIES Inc.
2025-03-20,international,https://www.sec.gov/Archives/edgar/data/1709048/000170904825000024/gfs-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,GLOBALFOUNDRIES Inc.
2024-08-01,international,https://www.sec.gov/Archives/edgar/data/1751876/000192998024000320/pavs_20f.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Technology,Paranovus Entertainment Technology Ltd.
2024-10-29,international,https://www.sec.gov/Archives/edgar/data/1769768/000121390024091756/ea0218443-20f_ehomehouse.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Trade & Services,E-Home Household Service Holdings Ltd
2025-01-27,international,https://www.sec.gov/Archives/edgar/data/1687451/000141057825000055/zkin-20240930x20f.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,"ZK International Group Co., Ltd."
2025-03-04,international,https://www.sec.gov/Archives/edgar/data/1858985/000185898525000003/onholdingag-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,On Holding AG
2024-07-30,international,https://www.sec.gov/Archives/edgar/data/1716770/000101376224002645/ea0209747-20f_wahfu.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Trade & Services,Wah Fu Education Group Ltd
2025-01-28,international,https://www.sec.gov/Archives/edgar/data/1969863/000121390025007523/ea0227376-20f_sugroup.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Trade & Services,SU Group Holdings Ltd
2024-08-13,international,https://www.sec.gov/Archives/edgar/data/1687451/000141057824001331/zkin-20230930x20f.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,"ZK International Group Co., Ltd."
2024-10-30,international,https://www.sec.gov/Archives/edgar/data/1903995/000121390024091945/ea0218237-20f_millennium.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,Millennium Group International Holdings Ltd
2024-04-17,international,https://www.sec.gov/Archives/edgar/data/1780652/000110465924048300/can-20231231x20f.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Crypto Assets,Canaan Inc.
2024-05-09,international,https://www.sec.gov/Archives/edgar/data/1712178/000119312524134831/d782872d20f.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Trade & Services,NaaS Technology Inc.
2024-04-26,international,https://www.sec.gov/Archives/edgar/data/1799290/000121390024036625/ea0203906-20f_ebang.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,Ebang International Holdings Inc.
2024-07-31,international,https://www.sec.gov/Archives/edgar/data/1879754/000141057824001137/tmb-20240331x20f.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Trade & Services,EShallGo Inc.
2024-06-14,international,https://www.sec.gov/Archives/edgar/data/839923/000110465924071761/vod-20240331x20f.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Technology,VODAFONE GROUP PUBLIC LTD CO
