accession_number,filename,file_date,file_type,cik
000104746905021793,a2162289zs-4a.htm,2005-08-22,S-4/A,0000898660
000095012905008010,v11578e10vq.htm,2005-08-09,10-Q,0000929351
000089109205001567,e22324ex991.txt,2005-08-12,EX-99.1,0001334649
000119312505162824,d10q.htm,2005-08-09,10-Q,0001174735
000119312505162798,d10q.htm,2005-08-09,10-Q,0001297178
000110465905037277,a05-12771_110q.htm,2005-08-08,10-Q,0000898660
000091752005000097,form10q080905.txt,2005-08-09,10-Q,0000917520
000095013705009649,c91685a1e10vkza.htm,2005-08-05,10-K/A,0000012659
000095014405008281,g96419fe497.txt,2005-08-05,497,0001097519
000095014405008271,g96419fe497.txt,2005-08-05,497,0001097519
000115752305007990,a4967680.txt,2005-09-08,8-K,0000898660
000094787105001709,ex4-2_090705.txt,2005-09-09,EX-4.2,0001038143
000089109205001786,e22454ex991.txt,2005-09-14,EX-99.1,0001337709
000110465905045638,a05-16631_1ex99d7.htm,2005-09-26,EX-99.7,0000836136
000110465905045638,a05-16631_1ex99d6.htm,2005-09-26,EX-99.6,0000836136
000119312505193317,d10k.htm,2005-09-28,10-K,0000906326
000095012405005475,k98053a2e10v12gza.htm,2005-09-20,10-12G/A,0001332815
000095012405005296,k98053e10v12gza.htm,2005-09-02,10-12G/A,0001332815
000095012405005571,k98053a3e10v12gza.htm,2005-09-28,10-12G/A,0001332815
000095012405005570,k96200b4e424b4.htm,2005-09-28,424B4,0001332815
000095012405005474,k96200a2sv4za.htm,2005-09-20,S-4/A,0001332815
